GeneID,Symbol
77042,Hyal4
76563,Qrsl1
76551,Ccdc6
71838,Phf7
70160,Vps36
68839,Ankrd46
66880,Rsrc1
56812,Dnajb2
56527,Mast1
23854,Def8
16619,Klk1b27
723928,Mir302d
545913,Zscan4d
268932,Caskin1
260297,Prrt1
230234,Fam206a
211978,Zfyve26
208177,Phldb2
101023,Zfp513
93685,Entpd7
78266,Zfp687
74237,Tubgcp2
74022,Glyr1
68631,Cryl1
67724,Pop1
66890,Lman2
60455,Tmem8
57249,Gabrq
26968,Islr
20892,Cenpx
20447,St6galnac3
111700,Igl-J
109983,Ce2
360213,Trim46
320844,Amigo3
319758,Rfx7
243277,Adgrd1
233912,Armc5
231670,Fbxo21
224647,D17Wsu92e
192164,Pcdha12
102294,Cyp4v3
98910,Usp6nl
80509,Med8
74071,Lmntd1
71854,Dpep3
68966,Ngdn
66493,Mrpl51
58803,Pga5
100503659,Cbarp
791260,Tomt
723860,Mir383
240119,St6gal2
230125,Slc25a51
226564,Fmo4
217335,Fbf1
78977,Popdc3
74776,Ppa2
73945,Otud4
66049,Rogdi
28030,Gfm1
16680,Krt84
235459,Gtf2a2
217946,Cdca7l
210622,Pamr1
105418,E330034G19Rik
79043,Spsb3
70223,Nars
68567,Cgref1
67946,Spata6
57874,Hacd3
54632,Ftsj1
28006,Washc2
12467,Cct6b
723908,Mir331
242517,Ifna15
228983,Osbpl2
217351,Tnrc6c
217149,Cisd3
209630,Frmd4a
107684,Coro2a
104662,Tsr1
98258,Txndc9
77684,Bsph2
76901,Jade2
76645,Pkd1l2
74504,Fam53a
72486,Rnf219
68195,Rnaset2b
67619,Nob1
66580,Esf1
66441,Magohb
56214,Scamp4
21855,Timm17b
13114,Cyp3a16
319604,Fam168a
231225,Tapt1
230903,Fbxo44
228730,Kiz
77048,Cep83
76703,Cpb1
75841,Rnf139
75607,Wnk2
71824,1700006A11Rik
69106,Stoml1
68888,Gkn3
66790,Grtp1
66622,Ubr7
66273,Aamdc
50800,Nr1h2-ps
109584,Far
641340,Nrbf2
269855,Ssc5d
237858,Trarg1
233878,Sez6l2
74490,Mamstr
71699,Slc41a3
67988,Tmx3
67287,Parp6
66877,Crnkl1
27395,Mrpl15
21854,Timm17a
19848,Rnu2-10
75106,4930519F16Rik
109555,Pt
330830,Drc7
231699,Oas1e
228756,Cstl1
218460,Wdr41
218454,Lhfpl2
140482,Zfp358
93747,Echs1
77864,Ypel2
77595,Nup210l
72723,Zfp74
71207,Nudt4
69721,Nkiras1
68879,Prpf6
68537,Mrpl13
67863,Slc25a11
67437,Ssr3
56452,Orc6
50911,Exosc9
60973,D12Mit8
723940,Mir487b
328417,Parp4
245038,Dclk3
239853,Adgrg7
230316,Megf9
75467,Stpg4
72587,Pan3
67444,Ilkap
66972,Slc25a23
52858,Cdipt
30947,Adat1
16834,Cog1
108021852,LOC108021852
381356,Cacfd1
242702,Myom3
242481,Palm2
238271,Kcnh5
106068,Slc45a4
100201,Tmem64
80286,Tusc3
76615,Got1l1
75750,Slc10a6
66998,Psmd5
110287,Ldr1
111454,Rnr12
14606,Gpin1
241636,Tgm6
231148,Ablim2
216166,Plk5
79554,Cptp
68636,Fahd1
68512,Tomm5
67238,Fam220a
56534,Hspb3
22689,Zfp27
433864,Nom1
272636,Esyt3
243272,Sbno1
238023,Hexdc
237943,Gpatch8
231863,Fbxl18
224440,Setd4
217882,Cep170b
217333,Trim47
214901,Chtf18
213753,Zfp598
107045,Lars
83922,Cep41
76566,Rflnb
70989,Jhy
70956,Tex19.2
69663,Ddx51
68440,Dusp23
66599,Rdm1
66412,Arrdc4
66231,Thoc7
26390,Mapkbp1
22756,Zfp94
434204,Whamm
381359,Prdm12
328483,Trav6-3
326619,Hist1h4a
277353,Tcfl5
263406,Plekhg3
218442,Serinc5
105835,Sgsm3
104725,Sptssa
74571,Kcnk16
70827,Trak2
69938,Scrn1
69228,Zfp746
67606,Fibin
67285,Cwc27
50996,Pdcd7
21339,Taf1a
62092,D11Mit11
320213,Senp5
242235,Lrit3
213109,Phf3
71830,Pdilt
70625,Med26
70385,Spdl1
70296,Tbc1d13
67186,Rplp2
66795,Atg10
59001,Pole3
56535,Pex3
50760,Fbxo17
21767,Tex264
414801,Itprip
328778,Rab26
258837,Olfr545
233107,Kctd15
229473,Tmem131l
226551,Suco
216873,Spag7
97387,Strn4
77018,Col25a1
76808,Rpl18a
74781,Wipi2
70093,Ube2q1
69009,Thap7
67905,Ppm1m
66811,Duoxa2
56868,Psg23
20557,Slfn3
17145,Mageb1
723941,Mir541
448987,Fbxl7
380711,Rap1gap2
212919,Kctd7
170753,Zfp704
101314,Brk1
78832,Cacul1
68926,Ubap2
16672,Krt34
13929,Amz2
107697,Tcrg-J
667683,Igkv4-59
387355,Tas2r130
382543,Ankfn1
338403,Cndp1
333433,Gpd1l
319481,Wdr59
239591,Ttll8
230972,Arhgef16
229363,Gmps
227699,Nup188
74711,Ttll9
70925,Cdkn2aip
70568,Cpne3
69008,Cab39l
67931,Serpini2
67180,Yipf5
66578,Mis18a
66185,Virma
56009,Alyref2
387212,Mir216a
382097,Gm1123
381944,Usp17lb
338351,Akap17b
320204,Etfbkmt
235604,Camkv
229323,Gpr171
228019,Mettl8
209416,Gpkow
103724,Tbc1d10a
76784,Mtif2
75764,Slx1b
74200,Khdc4
69288,Rhobtb1
68520,Zfyve21
66881,Pcyox1
66682,Trappc5
66590,Farsa
66308,Mplkip
54378,Cacng6
52513,Ddx56
23954,Nek3
18300,Oit1
60999,D2Mit74
16058,Igh-V3660
331374,Dgkk
320299,Iqcb1
239114,Il17d
235086,Igsf9b
235036,Ppan
213393,Depp1
110960,Tars
78428,Pym1
76900,Ssbp4
74637,Shpk
68680,Fitm1
67420,Far1
67027,Mkrn2
66475,Rps23
66446,Exosc7
60425,Doc2g
56248,Ak3
24132,Zfp53
14788,Gpr162
622408,Mcidas
381375,Pjvk
319277,Washc4
223809,Smgc
117109,Pop5
104923,Adi1
78240,Cst11
76233,Dnttip1
73246,Rassf6
69786,Tprkb
66425,Pcp4l1
27426,Nagpa
14356,Timm10b
382090,Cep162
280621,Selenov
246729,Oas1h
233221,Mrgpra1
226525,Rasal2
223690,Ankrd54
213491,Szrd1
71062,Tekt3
70807,Arrdc2
70428,Polr3b
66971,Cdk5rap1
66357,Ostc
64697,Keg1
52575,Trmt10c
50529,Mrps7
110716,Idd13
60977,D16Mit3
338372,Map3k9
240174,Thada
231532,Arhgap24
114566,Krt82
74409,Hyal6
72972,Ccser2
71907,Serpina9
60409,Trappc4
57254,Tas2r119
56314,Zfp113
112376,Sle1b
60970,D12Mit2
100038570,Prcd
665775,Bod1l
384619,Ccdc155
260409,Cdc42ep3
229707,Strip1
100317,AU040320
74204,Xpo6
72307,2510002D24Rik
71782,Ankle2
66646,Rpe
66540,Fam107b
66205,Cd302
57750,Wdr12
56229,Thsd1
110675,Idd4
100124457,Mir873a
100039008,Mup10
269637,Cnpy1
232664,Ccdc136
229681,St7l
93697,Ice2
75316,Taf1d
74090,Paqr5
73469,Rnf38
72055,Slc38a10
68526,Gpr155
66083,Setd6
66053,Ppil2
56447,Copz1
51796,Srrm1
27762,Vwa7
13524,Adam18
107963956,LOC107963956
100039150,Mup15
100039116,Mup14
381379,Med19
237823,Pfas
237353,Sh3rf3
224824,Pex6
224661,Slc26a8
213993,Ccdc186
108705,Pttg1ip
107071,Wdr74
98845,Eps8l2
97541,Qars
80914,Uck2
76932,Arfip2
75291,Zbtb3
72572,Spats2
68728,Trp53inp2
67941,Rps27l
67432,Hoga1
52690,Setd3
27406,Abcf3
24000,Ptpn21
12256,Bxv1
111524,Tcra-V1
60838,D5Mit10
723924,Mir218-2
546144,Wdr72
433323,Sgpp2
230654,Lrrc41
229699,Slc16a4
229534,Pbxip1
224432,Scaf4
215615,Rnpep
102545,Cmtm7
76800,Usp42
74427,Eaf1
73748,Gadl1
72151,Rfc5
67630,Samd8
66498,Dda1
56322,Timm22
55987,Cpxm2
329093,Cpa6
269831,Tspan12
240121,Fsd1
217431,Nol10
215029,Prl3d3
212862,Chpt1
207214,Larp4
170644,Ubn1
102414,Clk3
94112,Med15
75769,Plppr5
72657,Selenoh
67991,Nacc2
66495,Ndufb3
19982,Rpl36a
15968,Ifna5
107853,Scl1
545725,Mterf1a
394252,Serpinb3d
382245,Tmem29
320267,Fubp3
245867,Pcmtd2
215951,Afg1l
215160,Rhbdd2
209815,Tbc1d25
114674,Gtf2ird2
108645,Mat2b
107182,Btaf1
103135,Pan2
77011,Ticrr
75953,Samd7
70984,4931406C07Rik
67493,Mettl16
66058,Tmem176a
15061,Ifi44l
666173,Vps13b
231915,Uspl1
207839,Galnt6
103236,Csnk1g2
99512,Wdr47
94279,Sfxn2
79202,Tnfrsf22
70882,Armc3
70044,Tut1
66538,Rps19bp1
58520,Erg28
30963,Hacd1
18408,Slc25a15
14700,Gng10
100041546,Ly6c2
723948,Mir302b
545366,Cfhr2
236792,Mmgt1
225372,Apbb3
225362,Reep2
217700,Acot6
209588,Sectm1a
103850,Nt5m
93877,Pcdhb6
80985,Trim44
75763,Dcaf17
72899,Macrod2
72040,Cdhr5
67785,Zmym4
67049,Pus3
66240,Kcne1l
65102,Nif3l1
64656,Mrps23
22116,Tsks
666048,Trabd2b
383295,Ypel5
319263,Pcmtd1
235283,Gramd1b
234678,D230025D16Rik
217588,Mbip
211949,Spsb4
170638,Hpcal4
104252,Cdc42ep2
104175,Sbk1
101994,Champ1
76589,Unc5cl
75871,Zfp821
73582,Camkmt
72113,Adck1
70747,Tspan2
69312,Ppp1r42
66942,Ddx18
66825,Rnf186
66530,Ubxn6
66279,Tmem218
66146,Maco1
65098,Zfand6
52815,Ldhd
26464,Vnn3
11471,Actl7b
109583,Es9
319655,Podxl2
238217,Rpl10l
233066,Syne4
219135,Mtmr6
217154,Stac2
216766,Gemin5
215748,Cnksr3
108671,Dnajc9
103836,Zfp692
76793,Snip1
73121,Rflna
72978,Cnih3
72238,Tbc1d5
67561,Wdr48
67426,Coq8a
66610,Abi3
66156,Anapc11
65105,Arl6ip4
54194,Akap8l
19952,Rpl32-ps
100037283,Rnaset2a
239667,Dip2b
231279,Guf1
227736,Cfap157
215476,Prr14l
192658,Rfpl4
102462,Imp3
101883,Igflr1
94062,Mrpl3
80751,Rnf34
78816,Gmip
70422,Ints2
70020,Ino80b
69382,1700024P04Rik
66410,Mterf3
66369,Dus2
27084,Xlr5c
13099,Cyp2c40
116746,Defb6
98685,Trmt1l
78303,Hist3h2ba
77521,Mtus2
70510,Rnf167
68468,Ly6g6c
67994,Mrps11
67868,Cela3b
67460,Decr1
67235,Zkscan14
56370,Tagln3
56291,Styx
18407,Orm3
53674,D6Nds5
100124678,Trbv14
231931,Gimap6
230959,Ajap1
217558,G2e3
170706,Tmem37
107769,Tm6sf1
105859,Csdc2
94253,Hecw1
93713,Pcdhga5
69090,Ascc1
67655,Ctdp1
59049,Slc22a17
58518,Cts6
30045,Dnajc12
12238,Commd3
17276,Mela
434437,Amt
327766,Tmem26
260296,Trim61
244631,Pskh1
244233,Cd163l1
226856,Lpgat1
214742,Rcor3
98999,Znfx1
93790,Nipa2
75796,Cdyl2
72776,Sass6
52665,Echdc1
27059,Sh3d19
27942,D7Nds1
545847,Igkv14-111
380705,Tmem102
329877,Dennd4c
327655,Ppip5k1
237500,Tmtc3
231834,Snx8
225742,St8sia5
211480,Kcnj14
170829,Tram2
108652,Slc35b3
107146,Glyat
97895,Nlrp4f
93723,Pcdhga11
77739,Adamtsl1
76747,Dapl1
70427,Mier2
69541,Lyg1
67920,Mak16
56094,Cts8
53334,Gosr1
28071,Twistnb
625098,Slc38a6
320655,Pgap3
243574,Kbtbd8
224530,Acat3
224250,Cldnd1
223881,Rnd1
108112,Eif4ebp3
105014,Rdh14
75221,Dpp3
74015,Fcho1
68797,Pdgfrl
68272,Rbm28
56748,Nfu1
56544,Vmn2r1
347712,Pramel7
245827,Fat2
239530,Gpr20
238555,Btn2a2
231999,Plekha8
231125,Zfyve28
218440,Ankrd34b
106326,Osbpl11
93875,Pcdhb4
75565,Sgf29
74600,Mrpl47
74221,Tex37
71966,Nkiras2
69893,Coa7
68239,Krt42
57330,Gigyf1
21968,Tom1
19023,Ppef2
102635290,Ttc39aos1
545291,Hpse2
239096,Cdh24
237859,Nsrp1
234129,Tpte
230895,Vps13d
101358,Fbxl14
71999,Fbxo22
68975,Med27
67242,Gemin6
66229,Rpl7l1
57296,Psmd8
54650,Sfmbt1
26901,Ss18l2
22648,Zfp11
100124433,Mir208b
404194,Gfral
268936,Brpf3
235028,Zfp426
234407,Colgalt1
214685,Chadl
106931,Kctd1
102122,Fam192a
98766,Ubac1
77371,Sec24a
75425,Tti1
66839,Dele1
52712,Zkscan6
17705,mt-Atp6
16865,Eif2d
494497,BC037156
245386,Tmem255a
243451,Igkv4-86
235907,Zfp65
219189,Vwa8
207686,Cfap69
108654,Fam210a
76454,Fbxo31
74717,Spata17
74186,Ccdc3
70645,Oip5
69994,Rsc1a1
67239,Rpf2
55950,Bri3
22428,Dctn6
11992,Auh
16113,Igk-V24
433813,Pusl1
432467,Hnrnph3
381990,Zbtb2
319880,Tmcc3
231858,Radil
226438,Igfn1
213012,Abhd10
117160,Ttyh2
108903,Tbcd
108689,Stn1
108077,Skiv2l
93874,Pcdhb3
93722,Pcdhga10
75202,Spaca6
73124,Golim4
73067,Tmem192
71929,Tmem123
67369,Qpctl
67015,Ccdc91
66166,S100a14
66117,Fmc1
56390,Sssca1
17713,Grpel1
60918,D9Mit19
332942,Gm853
234988,Mbd3l2
213311,Fbxl21
207212,Arhgef17
170835,Inpp5j
110417,Pigh
80281,Cttnbp2nl
77891,Ube2s
73836,Slc35b2
71889,Epn3
69156,Comtd1
68675,Fam172a
67690,Prss37
67072,Cdc37l1
66736,Emc2
66192,Lage3
26878,B3galt2
14626,Gk2
244666,Sprtn
243978,Mrgprx2
239766,Rtp1
228850,Ralgapb
226751,Cdc42bpa
209200,Dtx3l
98732,Rab3gap2
76367,Trp53rkb
74255,Smu1
72144,Slc37a3
71069,Stox2
68953,Chmp2a
66526,Tceanc2
66481,Rps21
56031,Ppie
55944,Eif3d
54646,Ppp1r3f
109544,N
244431,Sgcz
234595,Slc38a7
107047,Psmg2
77744,Bora
75538,Fam71e1
73694,Ndufaf7
72795,Ttc19
70356,St13
70207,Taco1
69823,Fyttd1
69693,Pof1b
69511,Klk12
67948,Fbxo28
66887,Lonp2
56015,Olfr71
18114,Rrp1
14337,Ftl2-ps
13097,Cyp2c38
12279,C9
319944,Taf2
242050,Igsf10
230119,Zbtb5
229003,Helz2
73010,Gpr22
71131,Zfp689
68197,Ndufc2
67196,Ube2t
66815,Mcub
66440,Cdc26
16763,Lad1
232440,H2afj
214112,Nipal4
192775,Kcnh6
104457,0610010K14Rik
100608,Noc4l
76113,Lpo
74270,Usp20
73158,Larp1
71832,Csl
69546,Mapk1ip1
68036,Zfp706
67210,Gatad1
52662,Ldlrad4
22351,Vill
16081,Igk-V1
320701,Fam19a4
238330,Irf2bpl
235044,Plppr2
233575,Pgap2
230752,Eva1b
217353,Tmc6
194952,Jmjd4
140476,Strc
104444,Rexo2
101320,Dyrk4
94064,Mrpl27
67425,Eps8l1
66848,Fuca2
66405,Mcts2
66200,Commd6
60315,Myg1
20717,Serpina3m
380752,Eipr1
333424,A4gnt
235628,Prss42
232813,Shisa7
231801,Agfg2
230376,Haus6
212517,Cfap44
192156,Mvd
140918,Slc7a12
109929,Zbtb25
106878,Smim3
105148,Iars
72278,Ccpg1
72125,Amer2
71883,Coq2
58207,Slc43a3
52705,Krr1
60972,D12Mit6
329482,Dcdc5
27493,A230006K03Rik
380614,Intu
338349,Cntln
282665,Serpinb1-ps1
245522,Zc4h2
229512,Smg5
217715,Eif2b2
217340,Rnf157
217302,Gpr142
217218,Atxn7l3
74020,Cpne4
73723,Sh3bgrl3
69150,Snx4
68194,Ndufb4
68059,Tm9sf2
67832,Brix1
67596,Tespa1
66406,Sac3d1
54120,Gipc2
17146,Mageb2
16062,Igh-VJ606
195209,Zfp469
433667,Ankrd13c
330267,Thsd7a
319262,Fchsd1
246727,Oas3
244923,Klhl31
242785,Klhl21
231874,Ccz1
225004,Pcare
212390,Klhl32
106073,Mfsd5
99662,Eps8l3
72148,Tdrp
71345,Ano9
70425,Csnk1g3
68053,Ubxn2b
67017,Fam210b
20286,Zc3h7b
665033,Col6a5
382252,Bclaf3
381626,Rbm33
320538,Ubn2
269643,Ppp2r2c
101513,Mob2
78935,Saal1
75033,Mei4
73862,Spata48
69504,Zfp932
69038,Tmem258
68644,Abhd14a
67011,Mettl6
66147,Necap2
59090,Midn
58804,Cdc42ep5
22380,Wbp4
16578,Kif9
111388,Emv13
723840,Mir326
665155,Srp54b
241128,Fam124b
229096,Ythdf3
227696,Phyhd1
208606,Rsrc2
170938,Zfp617
93681,Zkscan8
78784,Celf3
78670,Plekhj1
75276,Ppp1r1c
72296,Rusc1
71787,Trnau1ap
70533,Btf3l4
68449,Tbc1d10b
67767,Jagn1
66916,Ndufb7
66661,Srp72
56249,Actr8
28199,Dcaf11
399510,Map4k5
218975,Mapk1ip1l
217721,Flvcr2
213499,Fbxo42
207213,Tdpoz1
79044,Mrps34
76976,Arxes2
69902,Mrto4
67358,1700093K21Rik
67270,Mrpl42
28126,Nop16
24083,Natd1
14923,Guk1
93895,Msx1os
64821,Cigs1
723822,Mir218-1
545428,Ccdc141
320429,Trank1
269614,Pank4
269252,Gtf3c4
232879,Zbtb45
217246,Ace3
193670,Rnf185
192986,Cyb5d2
192287,Slc25a36
114863,Plpbp
99470,Magi3
78177,Ninl
72635,Lins1
72361,Ces2g
70999,Naa40
67123,Ubap1
66865,Pmpca
66283,Gkn1
15527,Hspa9-ps1
16031,Igh-Ia
319642,Rab9b
319638,Nt5dc1
252866,Adam34
236573,Gbp9
230801,Pigv
215274,Il1f10
108660,Rnf187
105377,Slf1
77644,C330007P06Rik
71085,Arhgap19
68565,Mrps18a
66011,Ranbp17
64381,Ms4a8a
50908,C1s1
27400,Hsd17b6
18379,Omt2a
60982,D17Mit9
100124680,Trbv16
667882,Usp17le-ps
382045,Adgrg5
320415,Gchfr
235567,Dnajc13
223649,Nrbp2
217371,Rab40b
216859,Acap1
214253,Etnk2
118452,Baalc
97884,B3galnt2
77424,Spinkl
76982,Vxn
76167,Snrnp35
75894,Adal
73130,Tmed5
71710,Lrrcc1
67886,Camsap2
67453,Slc25a46
67337,Cstf1
66404,Rtf2
54667,Atp8b2
27414,Sergef
14202,Fhl4
60764,D2Mit62
668501,Zfp507
574437,Xlr3b
353234,Pcdha2
320119,Rps6kc1
241118,Asic4
108897,Aif1l
105246,Brd9
98710,Rabif
73503,Mbd3l1
71791,Cpa4
71768,Vwce
67458,Ergic1
58239,Dexi
51902,Rnf24
27393,Mrpl39
22074,Try4
110206,Mlvi2
668725,Mrgpra9
380792,Ighe
330627,Trim66
320769,Prdx6b
268930,Pkmyt1
230235,Frrs1l
96935,Susd4
80283,Abtb1
78689,Naa35
73671,Sult6b1
68870,Ak8
67998,Retreg3
57272,Olfr140
27993,Imp4
60949,DXMit50
434903,Mageb4
269344,Ell3
217378,Dnajc27
212706,N4bp3
209294,Csta1
209225,Zfp710
99003,Qser1
84585,Rnf123
71059,Hexim2
67711,Nsmce1
67178,Zmat5
27275,Nufip1
21778,Tex9
20818,Srprb
107075095,LOC107075095
381694,B3glct
320234,Ccdc66
319236,Trim12c
269639,Zfp512
245857,Ssh3
241688,Dzank1
239447,Colec10
235132,Zbtb44
226041,Pgm5
192734,Lrrc75b
114874,Ddhd1
71667,Tmem248
71330,Rcbtb1
70997,Spef1
69274,Ctdspl
22754,Zfp92
18120,Mrpl49
12497,Entpd6
60807,D4Mit33
244723,Olfm2
240843,Brinp2
226178,Wbp1l
210711,Mcmbp
108115,Slco4a1
101471,Phrf1
79455,Pdcl2
73062,Ppp1r16a
72323,Asb6
72309,Tmem158
72124,Seh1l
68250,Ciao2a
68172,Rpl39l
66973,Mrps18b
64661,Krtdap
56220,Zfp386
12045,Bcl2a1b
60714,D7Mit56
60695,D6Mit9
27939,D4Nds2
21458,Tcp10
100043597,Srcap
436003,Hbb-bh2
384309,Trim56
237360,Adamts14
226594,Rcsd1
215351,Senp6
207175,Cetn4
109161,Ube2q2
108067,Eif2b3
93879,Pcdhb8
77596,Adgrf1
77134,Hnrnpa0
68753,Mybphl
67118,Bfar
67118,Bfar
112256,Sst1
100124494,Mir421
100124400,Traj1
100124399,Traj3
100124398,Traj4
100124397,Traj6
100124396,Traj7
100124395,Traj8
100124393,Traj9
100124392,Traj11
100124391,Traj12
100124390,Traj13
100124389,Traj14
100124388,Traj15
100124387,Traj16
100124372,Traj17
100124370,Traj19
100124369,Traj20
100124368,Traj21
100124367,Traj22
100124366,Traj23
100124365,Traj24
100124364,Traj25
100124363,Traj26
100124362,Traj27
100124361,Traj28
100124360,Traj29
100124359,Traj30
100124358,Traj31
100124357,Traj32
100124356,Traj33
100124355,Traj34
100124354,Traj35
100124353,Traj36
100124352,Traj37
100124351,Traj38
100124349,Traj39
100124348,Traj40
100124347,Traj41
100124346,Traj42
100124345,Traj43
100124344,Traj44
100124343,Traj45
100124342,Traj46
100124340,Traj48
100124339,Traj49
100124338,Traj50
100124337,Traj51
100124336,Traj52
100124335,Traj53
100124333,Traj54
100124297,Traj55
100124296,Traj56
100124295,Traj57
100124294,Traj58
100124293,Traj59
100124288,Traj60
100124287,Traj61
667823,Trim5
380916,Lrch1
272158,Poln
259279,Tubgcp3
245841,Polr2h
245615,Kir3dl2
243043,Kctd8
242253,Wdr63
233271,Luzp2
225929,Patl1
218215,Rnf144b
212168,Zswim4
108147,Atic
104401,Pcnx3
76295,Atp11b
74559,Elovl7
72722,Fam98a
69019,Spcs1
67665,Dctn4
66840,Wdr45b
66569,Gdpd1
66556,Drap1
66059,Krtcap2
14625,Gykl1
448850,Znhit3
436090,Gpr62
381072,Abca17
320878,Mical2
245670,Rragb
240753,Plekha6
225994,Nmrk1
214931,Fbxl16
213522,Plekhg6
76448,Ppp1r18
74129,Dmgdh
71997,Smg9
68251,Babam1
67563,Narfl
67065,Polr3d
67005,Polr3k
66311,Cenpw
66258,Mrps17
52552,Parp8
52392,D1Ertd622e
24057,Sh3yl1
17137,Magea1
109118686,LOC109118686
545417,Olfr367-ps
231887,Pdap1
216549,Aftph
211623,Plac9a
108670,Epsti1
93717,Pcdhga9
93702,Pcdhgb5
72981,Thap12
72654,Ccdc12
72446,Prr5l
69606,Mtfmt
67883,Uxs1
67487,Dhx40
66676,Tmed7
66072,Sdhaf2
64659,Mrps14
57782,Rbak
52668,Ifi27
101056219,Urml
435207,Taar7f
241308,Ralgps1
225791,Zadh2
224694,Zfp81
94179,Krt23
75137,Rprd2
70556,Slc25a33
69159,Rhebl1
67225,Rnpc3
66871,Cpne8
66448,Mrpl20
66421,2410004B18Rik
66420,Polr2e
53317,Plrg1
50758,Fbxl17
26877,B3galt1
13525,Adam26a
432478,Tmprss9
381510,Dpy19l4
319885,Zcchc7
269702,Mphosph9
229759,Olfm3
224273,Crybg3
223726,Mpped1
216551,Lgalsl
170780,Cd209e
140630,Ube4a
106583,Scaf8
105841,Dennd3
78658,Ncapd3
75062,Sf3a3
74552,Nipal3
71063,Zfp597
70012,Cep85
68145,Etaa1
17330,Minpp1
11875,Art5
378431,Txlnb
319182,Hist1h2bh
319163,Hist1h2aa
227801,Dennd1a
227446,Relch
195646,Hs3st2
194237,Rimkla
104771,Jkamp
97820,4833439L19Rik
79560,Ublcp1
76775,Slc10a7
76302,Pcnp
75581,Yipf7
74288,Spem1
74002,Psd2
73998,Herc3
69642,Mlip
69352,Necab1
68790,Fendrr
66911,Nudt16l1
53716,D4Smh6b
723916,Mir484
544817,Arhgap27
382522,Hist3h2bb-ps
238418,Ighv14-3
235610,Atrip
229543,Ints3
218763,Lrrc3b
217830,Dglucy
212627,Prpsap2
211986,Tmem18
106757,Catsperd
78826,P2ry10
77794,Adamtsl2
68936,Smim11
68303,Fam114a1
68045,Rtraf
67549,Gpr89
66356,Knop1
53858,Rwdd2b
16628,Klra10
27423,Klra15
62230,D17Mit39
100043194,Sult2a2
545192,Baiap3
327954,Dnah2
240514,Ccdc85b
231713,Naa25
213439,Gpr174
208624,Alg3
93876,Pcdhb5
75710,Rbm12
74122,Tmem43
73274,Gpbp1
72074,Anks4b
70757,Hacd2
70397,Tmem70
69024,Snx15
66720,Klhl10
56092,Cts7
238317,Elmsan1
230249,Ecpas
214240,Disp2
170936,Zfp369
107939,Pom121
104348,Zfp120
78354,2210407C18Rik
70381,Tecpr1
70239,Gtf3c5
69080,Gmppa
68736,Tyw5
68603,Pmvk
67489,Ap4b1
67308,Mrpl46
66460,Sys1
56395,Tmem115
20524,Slc25a17
110408763,LOC110408763
667803,H2-T-ps
252974,Tspear
237436,Gas2l3
237052,Tceal1
232989,Hnrnpul1
230161,Acnat1
228662,Btbd3
103775,Slc25a41
102075,Plekhg4
100383,Bsdc1
93892,Pcdhb21
78754,Galnt15
78249,Adgrf4
75329,Atf7ip2
73834,Atp6v1d
67053,Rpp14
66086,Fopnl
18316,Olfr19
17653,Ms6hm
276919,Gemin4
229725,Clcc1
108159,Ubxn8
102791,Tcta
75497,Fabp12
71617,Armh3
70579,Zc3h11a
68294,Mfsd10
67693,Hypk
67511,Tmed9
57247,Zfp276
56703,Pigo
13096,Cyp2c37
406221,Krt40
382014,Ano8
332131,Krt78
319322,Sf3b2
270669,Mbtps2
223989,Marf1
213027,Evi5l
211488,Ado
209387,Trim30d
208634,Tspan10
103284,Zc3h10
74157,Cmtr1
73373,Phospho2
72515,Wdr43
71816,Rnf180
69234,Zfp688
68119,Cmtm3
67267,Uqcc2
66989,Kctd20
107980446,Ser
347711,Pramel6
333789,N4bp2
245469,Pdzd4
242553,Kank4
227627,Obp2a
225020,Fez2
223664,Lrrc14
208795,Tmem63a
171167,Fut10
170740,Zfp287
72185,Dbndd1
69882,Ints14
69639,Exosc8
68552,Smim14
68087,Dcakd
12047,Bcl2a1d
270118,Maml2
207393,Elfn2
110962,Mbd6
109115,Supt3
75677,Cldn22
75620,Kxd1
74407,Ttc25
73078,Pmpcb
70699,Nup205
69259,Kctd5
68927,Ptcd2
67144,Lrrc40
65103,Arl6ip6
56444,Actr10
56358,Copz2
56219,Extl1
50753,Fbxo8
22719,Zfp61
13085,Cyp2a12
503610,Zdhhc18
330401,Tmcc1
320832,Sirpb1a
268970,Arhgap28
230967,Cep104
229599,Ciart
209776,Gpr139
117147,Acsm1
107368,Pdzd8
102022,Ces2a
81630,Zbtb22
74192,Arpc5l
73174,Tbkbp1
68816,Ppil1
67590,Tctn3
66116,Nat8f1
14963,H2-Bl
14240,Foxb2
60984,D18Mit4
503558,Taar9
387616,Tas2r140
270097,Vat1l
268752,Wdfy2
242384,Lingo2
238673,Zfp367
210710,Gab3
109242,Kif24
80889,Tlnrd1
79233,Zfp319
74116,Pi16
72080,Sapcd2
71924,Tube1
60441,Mrpl38
56278,Gkap1
55988,Snx12
50497,Hspa14
27681,Snf8
382207,Jade3
269941,Chsy1
215384,Fcgbp
208292,Zfp871
207352,Sec23ip
75744,Svip
72807,Zfp429
70178,Abhd17c
66787,Gskip
52231,Ankzf1
16389,Is(In7;X)1Ct
625328,H3f3c
282663,Serpinb1b
229706,Slc6a17
227638,Qsox2
213556,Plekhh2
212442,Lactb2
211739,Vstm2a
93968,Klra21
75339,Mphosph8
70062,Ctag2
68760,Synpo2l
68177,Ebpl
67026,Thap4
66439,Borcs7
66163,Mrpl4
58246,Slc35b4
57315,Wdr46
22297,Vmn1r45
18117,Emc8
111447,Mtv11
111384,Emv11
